#{"t_start": 1606268491.899233, "env_id": null}
r,l,t
-1776.203863,351,438.865184
-267.847107,303,439.191031
-1148.772363,275,439.432461
-603.831945,199,439.614314
-2679.145694,462,440.059057
-3732.874232,442,440.482809
-2541.684438,337,440.789917
-814.011424,295,441.072576
-1722.188026,416,441.459681
-4757.064242,567,441.990615
-195.514899,537,442.51824
-1204.032571,117,442.627135
-2971.143906,342,442.957438
-622.8525,284,443.249973
-258.557852,313,443.535465
-3580.113459,453,444.012568
-502.600864,132,444.127899
-2000.207064,418,444.479467
-1519.275283,183,444.655648
-2220.078942,403,445.055131
-354.567334,210,445.268739
-494.027102,87,445.356007
-331.30302,107,445.467706
-2171.99451,264,445.726715
-536.972905,111,445.837605
-64.903148,74,445.930817
18.887337,72,446.00637
-860.570875,370,446.381171
-1220.065835,254,446.637014
-1828.242916,315,446.93697
-4974.587048,487,447.414441
-5695.916217,398,447.787249
-1511.157593,310,448.078438
-1103.873557,108,448.192941
-1204.660083,337,448.514609
72.474304,56,448.567251
-4444.155568,377,448.965066
-31.187176,172,449.14743
-1238.234753,139,449.27619
-4888.288917,464,449.702182
-1915.673169,242,449.955417
-5152.181493,425,450.359374
-3342.072867,319,450.63582
6.056666,89,450.724841
-2629.450217,450,451.181881
-3086.97225,382,451.532585
-145.884081,99,451.625645
-654.82306,393,451.999088
-71.482511,215,452.205547
-196.44506,163,452.356079
-1810.746533,382,452.714252
-2172.074286,324,453.040311
-1880.004266,205,453.246596
100.0,1,453.248954
-171.340894,233,453.479497
-475.821048,197,453.698873
-1316.447319,130,453.816994
-163.800356,135,453.948596
-674.923994,145,454.077123
-434.188163,206,454.285127
-505.132128,132,454.417998
-2917.65561,198,454.610539
-878.001063,276,454.879305
-172.178068,232,455.121646
-722.294966,243,455.360281
-49.406629,260,455.601268
-1323.650696,423,456.001757
-1268.552638,220,456.224196
9.242566,178,456.384337
-1283.6972,186,456.546498
-395.607717,65,456.614712
-3723.609133,646,457.197127
-2503.98094,244,457.426494
-1059.556499,244,457.670994
-1359.18689,272,457.939251
-3098.434685,534,458.431763
-233.033356,182,458.628088
-1271.646009,142,458.775508
-2866.776812,230,458.974335
-1060.212017,457,459.358574
-5547.550797,615,459.933778
-1790.305126,466,460.345607
-2093.967525,256,460.587263
-4184.335563,632,461.1937
-6621.034076,510,461.672355
-480.35134,174,461.84114
75.922312,55,461.890084
-305.798376,137,462.025824
-1059.952261,365,462.397024
-98.075073,312,462.681176
-1679.708684,137,462.808938
-2925.949397,357,463.143502
-2878.506687,431,463.535581
-1833.286663,316,463.859134
75.96152,47,463.902718
-1639.059213,282,464.189286
-1018.714894,98,464.277372
78.491724,69,464.345219
-2975.778599,372,464.704436
-1949.170526,322,465.043514
-320.96923,221,465.260823
-222.796106,75,465.327431
-2768.535937,219,465.523572
-3139.09812,618,466.118124
-260.874242,104,466.208699
-1061.659971,368,466.557213
66.167092,52,466.605971
-610.246721,138,466.730094
-660.42714,331,467.028787
-1378.979385,342,467.349941
-3700.045803,473,467.789765
-164.357379,201,467.991011
-645.542652,276,468.251895
-582.651685,279,468.519068
-3038.288046,285,468.787645
-2321.160422,361,469.127772
-423.555859,127,469.247145
-1081.227178,213,469.453096
79.15519,52,469.502876
-463.009746,197,469.694757
-2650.531924,435,470.122252
-1514.078233,375,470.509662
-1898.030011,408,470.918707
-1738.12614,392,471.273764
-1305.683972,420,471.646536
-1362.33479,281,471.939641
-2346.491249,338,472.281866
100.0,1,472.284069
-1087.238777,295,472.572622
-293.159535,294,472.875303
-202.25375,142,473.000516
77.675765,82,473.076513
-82.225814,197,473.256695
-538.720947,344,473.570157
-2774.620002,268,473.854422
-1534.783141,439,474.275102
-1316.647334,190,474.441748
-3721.629316,524,474.935065
-2720.342913,201,475.118666
-889.487388,329,475.425999
-1568.633733,466,475.856113
-226.904498,165,476.017051
-3104.365794,402,476.387667
-927.537617,182,476.572882
-662.116455,265,476.831515
-1279.577875,307,477.114615
-522.034288,86,477.201757
-5337.382111,548,477.726788
-610.022903,115,477.842576
90.257339,120,477.966614
58.525304,427,478.384418
-614.077134,303,478.690927
60.856491,138,478.826153
-1197.895529,220,479.042881
100.0,1,479.045473
74.76874,200,479.238719
-290.474249,239,479.490758
75.537563,49,479.546703
-213.403219,212,479.743072
-1674.205929,336,480.06867
-2645.323304,161,480.233107
71.747013,215,480.448244
-200.660002,79,480.540225
-5431.512834,583,481.073465
77.263633,50,481.11904
-3199.846355,176,481.291158
-104.894479,177,481.468093
-1791.606427,135,481.602547
-2445.034318,428,482.008159
-604.08988,370,482.377194
-930.165441,280,482.663828
-1431.917641,334,482.998852
-1623.205369,222,483.224455
-1930.100963,383,483.607088
-1659.444505,173,483.77888
36.929642,23,483.803259
-48.598563,129,483.93083
-211.588772,233,484.158847
-580.289569,227,484.380629
-1134.84614,220,484.608147
-2560.57382,241,484.869273
-258.984993,322,485.194164
-610.20217,201,485.403965
35.79074,22,485.428181
-1313.720587,267,485.730861
-306.558202,146,485.869686
-3212.921953,395,486.250873
-2913.261909,326,486.604024
-1.326192,162,486.763017
-695.976239,426,487.144881
-1795.54327,519,487.663027
-458.940604,285,487.918567
-3636.031076,282,488.202579
-15.371255,343,488.539868
58.731475,328,488.852659
-1313.548451,274,489.119588
-560.452387,287,489.445358
-843.374875,290,489.739768
-788.365012,176,489.908273
37.87772,374,490.269247
-2065.905097,242,490.53459
39.411749,22,490.558378
-33.036077,553,491.093709
-1314.57681,371,491.517794
-648.803456,306,491.82023
76.472798,53,491.878298
-1264.336401,289,492.165766
-1058.583248,410,492.601754
-966.639006,169,492.77244
-2837.381554,514,493.315036
-197.016976,467,493.760207
-1597.108023,137,493.885251
13.250292,247,494.129508
-860.588921,389,494.535374
-1738.927972,352,494.872386
-203.487652,108,494.976209
-328.136583,229,495.169941
-3656.546431,331,495.492066
-2409.665958,285,495.772853
-100.026981,41,495.813272
77.271449,44,495.857438
83.282589,154,496.00539
-1133.879577,311,496.293425
84.866389,96,496.387623
-920.632294,98,496.508884
-4324.126444,450,496.944578
-200.851768,257,497.187875
-87.071811,268,497.454124
-2421.257425,329,497.762161
-113.617837,39,497.800827
-1747.989641,133,497.93249
-5119.694471,444,498.363893
-574.924893,299,498.669303
-2159.08455,417,499.066552
-1206.728879,134,499.196922
-696.384335,279,499.467467
-1596.174243,304,499.765797
44.9613,21,499.790697
43.119081,22,499.813835
-1183.162192,417,500.224833
-655.428392,326,500.538181
-2412.091426,417,500.934809
-1741.106954,431,501.344677
-49.382044,160,501.501414
-703.349511,238,501.733009
91.52519,109,501.844182
-560.44687,146,501.990305
-40.111375,67,502.058944
77.391635,47,502.11134
-1726.16445,362,502.489951
-2227.262202,428,502.896924
-1073.019721,166,503.054386
-2665.646728,456,503.481167
-1875.581088,517,503.952001
-820.104967,309,504.244264
-369.727947,408,504.64761
-1144.210201,241,504.881641
33.811892,25,504.909681
-711.330702,308,505.23344
76.138988,52,505.2851
-477.142866,381,505.647221
-2359.286911,203,505.894043
-8719.644465,642,506.495273
42.088286,22,506.517765
-2417.744946,359,506.886436
-164.079761,114,506.996585
-2161.782992,171,507.184187
-31.518893,107,507.291025
-3400.25929,604,507.877199
-662.107447,107,507.975209
-8818.575044,645,508.5819
-739.556053,439,509.03442
-31.657003,35,509.073496
-369.107059,250,509.307036
-2462.870668,461,509.733036
-2165.185187,497,510.200051
-1626.862273,374,510.546171
78.404072,59,510.60392
-3316.992365,466,511.097584
22.690624,87,511.194239
-1646.374812,379,511.53355
33.589427,26,511.566668
-261.974292,71,511.636162
-5092.151651,552,512.203093
-258.44619,421,512.642405
-482.717258,294,512.937359
-1527.697317,479,513.417297
-2717.499667,552,513.946561
-552.207566,382,514.310629
21.864324,144,514.456043
-1029.417915,188,514.639119
-731.62224,361,515.00392
-1189.180057,780,515.755471
-1595.395034,377,516.157139
-1871.636826,298,516.474654
-429.557542,168,516.639107
-1266.843362,204,516.844719
-2845.241495,211,517.059498
-514.484632,173,517.229919
-340.714202,251,517.472568
82.132499,155,517.634975
-3960.282134,438,518.066024
-404.906276,158,518.220081
-2308.440077,494,518.672848
-470.832937,240,518.896866
-947.578572,320,519.21552
-43.929425,111,519.323277
-819.578257,329,519.651703
-1551.04524,544,520.187409
-745.90384,255,520.433258
-91.895025,106,520.544817
-135.753049,117,520.649425
-687.430502,216,520.846852
-4392.552046,483,521.265868
-449.630097,153,521.405154
-1151.569071,397,521.767018
-560.29122,87,521.853741
-357.221336,330,522.143883
-1750.185846,144,522.27038
-1437.851566,702,522.960272
-1800.942431,409,523.337573
-1272.02035,234,523.559476
-2124.820032,425,523.990006
-195.768869,271,524.265953
-33.010433,105,524.368973
-727.112048,229,524.599466
-426.639071,440,525.043983
-2675.537465,586,525.557635
-296.157973,223,525.767631
-346.984718,426,526.185027
-1010.675957,315,526.495566
62.084424,175,526.677716
-353.887672,409,527.080537
38.021844,112,527.19216
49.545619,276,527.46976
-2784.949865,413,527.897389
-707.097268,563,528.436614
41.627545,20,528.457824
-1784.248032,285,528.722069
-1084.982663,391,529.093089
-106.522203,445,529.516818
75.212127,116,529.640786
-2173.417322,394,530.031678
74.507728,94,530.117492
-1219.219113,218,530.334324
-1309.585596,184,530.500183
-6484.057102,841,531.256471
-2960.39311,489,531.709539
-4936.836896,545,532.203647
-987.259259,260,532.452787
-1250.149152,368,532.788539
95.546726,113,532.89629
-633.059586,146,533.044336
-2609.405894,380,533.440442
-261.60201,377,533.829914
18.2106,89,533.912201
-2249.358818,218,534.116902
-5264.849663,646,534.710916
16.288404,89,534.794093
-4058.57977,343,535.113701
28.681282,69,535.183968
-219.268145,296,535.471711
-396.531191,286,535.74163
-6559.239041,606,536.300564
-666.095205,199,536.496114
-373.503404,254,536.743089
-1636.098223,432,537.16205
-3410.436786,743,537.860342
-973.588005,210,538.063064
-763.719148,244,538.301503
-4186.717278,753,539.001091
-738.623718,120,539.132976
-87.751374,239,539.367691
-1057.437763,482,539.831483
-1865.752699,213,540.052147
-1193.068696,425,540.487493
21.785243,345,540.822389
73.843768,35,540.858724
-201.308866,140,540.995914
26.146637,211,541.221896
-6371.959971,570,541.76381
-438.584483,124,541.880819
-5759.588433,563,542.425361
-1136.124421,592,543.031799
-1423.331598,417,543.443728
-5243.535969,710,544.118313
15.537525,99,544.210104
-840.746964,93,544.298108
42.755404,20,544.319313
-3117.301661,401,544.711189
-2379.875484,421,545.124642
74.102466,128,545.247914
-1671.979364,455,545.67403
-3452.273717,472,546.162717
-3338.74829,271,546.45473
-316.473651,137,546.638682
36.872303,117,546.753298
-87.707831,194,546.942755
-434.813609,118,547.089011
-57.295359,155,547.260462
-56.230808,335,547.588327
-193.388214,593,548.170862
-7205.973744,774,548.962919
-2229.541739,811,549.796139
-2715.537111,663,550.454319
-7387.590148,909,551.301045
47.420202,19,551.322368
-6586.774452,716,552.031379
-1815.16225,434,552.471088
79.852927,49,552.520212
-3006.433982,515,553.102786
-698.90153,178,553.276654
-1195.692269,267,553.514891
-4754.945734,545,554.028982
-2776.209531,497,554.522933
-43.947841,328,554.831276
-116.345275,250,555.063938
-4583.469778,823,555.818408
-2366.323938,567,556.387372
-1245.662226,522,556.884342
-449.407671,124,556.997731
-287.614633,257,557.242448
-3013.731449,613,557.854461
22.781364,72,557.924232
-2633.05414,315,558.21243
-1450.048732,559,558.757887
-1324.632905,382,559.105213
-3655.757211,766,559.814253
-5135.681797,576,560.339003
-2668.48674,573,560.921834
-3527.004463,811,561.71546
-498.65073,333,562.063357
-256.370596,243,562.304792
-34.311086,110,562.415372
17.744856,85,562.495079
-4352.154108,709,563.151588
-2444.581107,555,563.680316
-2377.811976,662,564.33092
22.706463,71,564.406159
-1849.630218,515,564.907388
-4574.391389,626,565.50757
-7845.820095,640,566.098537
-432.446962,276,566.382446
-689.459508,119,566.516999
71.525345,280,566.787419
-330.478702,417,567.151562
-6376.09825,531,567.633702
-323.917306,53,567.684382
22.795409,65,567.752359
78.570274,96,567.844483
-38.219189,75,567.917739
-839.860614,209,568.13626
-5568.03612,588,568.701779
-50.181617,175,568.878714
-3720.115166,535,569.389826
-1184.592958,184,569.571721
-133.66426,150,569.697348
-1158.215458,178,569.866438
-4599.374956,493,570.368755
-3580.599661,502,570.850975
100.0,1,570.854324
-359.736449,55,570.909541
-1549.433653,461,571.374715
-1023.814155,240,571.612515
-918.478534,312,571.91534
75.021027,342,572.237391
-235.358223,95,572.366161
-1004.692813,421,572.787246
-616.960569,427,573.191786
-655.091872,175,573.357639
-4035.22388,529,573.853762
-398.795836,324,574.158968
-1767.024474,617,574.753668
-2836.367176,543,575.297136
-2292.452578,614,575.883859
-694.153875,102,575.986708
77.042624,78,576.06354
-440.445004,118,576.198154
-54.740841,233,576.428305
37.252533,267,576.699279
-7965.662024,641,577.290124
44.324768,108,577.402822
-4740.628577,489,577.869114
-1551.381963,183,578.034295
-591.274062,156,578.191535
19.571814,138,578.322044
-4191.336755,546,578.846927
52.135078,159,578.996588
-174.994408,218,579.225508
-2389.793324,505,579.73843
-65.403622,37,579.783133
-2771.549454,370,580.125065
-442.129835,143,580.252238
-3166.85497,397,580.618526
-226.695841,91,580.713362
-1254.221692,329,581.039694
-426.705075,157,581.191847
-228.13165,249,581.432137
-1019.13779,132,581.564513
-429.871061,359,581.883181
-1240.593818,361,582.239696
-420.823653,101,582.333435
-70.633125,171,582.492501
-7711.413169,586,583.083146
-4352.703795,596,583.642591
-454.958176,168,583.783293
-3638.847926,206,583.983681
-273.405182,253,584.240159
-525.255576,168,584.407192
-712.76093,171,584.567275
-1666.974314,165,584.730153
54.505301,166,584.914821
19.654033,69,584.977889
-105.065101,186,585.14626
33.134595,63,585.213991
-8250.355043,571,585.730272
-1736.182144,263,586.003203
-4818.624886,753,586.695659
-3922.690855,547,587.239108
-1069.033067,431,587.663062
-692.403552,159,587.820537
-3380.469316,768,588.51696
-1765.814846,238,588.756787
-2341.779133,760,589.452323
-1446.473778,187,589.636449
-38.056785,122,589.753294
-823.357084,325,590.054293
-5468.089395,563,590.579142
-1127.663049,318,590.886194
-1258.46232,531,591.36873
-49.831964,73,591.445482
-1668.689901,253,591.702882
-4414.389554,506,592.156313
-201.179179,221,592.379038
-444.739925,134,592.530871
35.428309,62,592.595552
-607.054182,224,592.817878
-1728.556421,406,593.218957
-1878.851924,357,593.56452
-389.872633,138,593.70427
-1691.32033,214,593.913842
-452.871901,603,594.466421
-70.198965,37,594.50824
25.120592,129,594.634792
80.215434,47,594.688671
-291.181181,139,594.82038
-365.408437,248,595.057235
-788.498194,184,595.208183
-57.217464,38,595.243526
-2991.893907,359,595.576964
24.602394,145,595.713252
-152.050214,151,595.865607
-3049.317864,235,596.095177
-23.677111,103,596.214101
-1001.630725,111,596.334664
-2014.966318,371,596.668309
-29.260545,70,596.738178
3.232165,312,597.026367
-1760.764351,351,597.354351
-730.911056,123,597.473599
-177.226469,143,597.603148
41.377097,317,597.891614
-473.245614,118,598.005206
-2163.124365,178,598.185309
-625.966174,150,598.347223
-868.118112,105,598.451983
-270.793596,72,598.528549
-398.567724,189,598.708371
2.099192,237,598.931325
-986.88231,219,599.1655
-776.816267,290,599.431751
-2293.277094,213,599.63176
-2449.377324,408,600.022023
-731.417978,412,600.428434
-3768.772421,505,600.916122
-71.687439,37,600.954018
-266.983158,97,601.053287
-265.155561,245,601.307232
-121.083183,258,601.572886
-3132.049858,468,602.017458
-1213.914635,347,602.36998
-200.640461,164,602.536651
-1137.500299,141,602.681903
-426.128373,132,602.826214
-2137.896532,562,603.417998
-137.748539,196,603.609721
-243.424382,284,603.886857
-1917.836269,480,604.38035
-2121.2953,611,604.934121
-365.130315,97,605.03421
-2982.275886,395,605.458214
42.052237,309,605.746764
20.146866,131,605.871795
-759.599388,101,605.962848
-301.000494,124,606.078313
-581.486595,97,606.186225
-695.005523,196,606.376545
-4089.598268,445,606.793283
-658.075476,112,606.906501
-1124.568214,487,607.400766
-4597.581174,566,607.889935
-444.201692,332,608.198486
-2887.808334,575,608.758567
-1611.509332,535,609.308378
47.926105,20,609.329853
-5270.614814,490,609.815068
-1300.356297,232,610.041593
-2017.195944,542,610.515763
-2449.845847,214,610.707362
-3374.572532,395,611.082031
-1354.701707,217,611.301955
-2772.286538,547,611.820073
-1755.100392,149,611.970421
-2861.853445,558,612.488773
-249.727325,305,612.768511
-853.257803,350,613.128679
-920.372465,445,613.556494
-576.208721,539,614.075345
-3490.830977,599,614.65098
-1618.556659,440,615.065932
-3237.979705,457,615.498744
-194.868986,179,615.661417
78.360952,87,615.754812
-372.241617,116,615.866189
-665.992077,107,615.969165
-844.875031,117,616.076858
-871.299847,325,616.401785
-698.501315,375,616.77829
66.795702,163,616.930844
-342.207385,329,617.231816
-919.533394,263,617.492874
-190.537045,278,617.789295
-3452.337946,506,618.262895
-1263.411263,277,618.509875
-216.597159,303,618.808857
80.301251,134,618.939099
-381.81977,344,619.269717
-183.3524,331,619.591366
80.349743,57,619.648911
-1082.118225,237,619.898356
-172.876901,86,619.978863
-1923.865532,470,620.407164
-789.693758,225,620.635624
-1252.669626,331,620.948201
-787.550666,184,621.122502
-2219.761357,408,621.507076
-970.0164,457,621.97041
-269.961576,275,622.24111
-3575.471768,517,622.690788
-111.418286,162,622.840757
-1263.624541,256,623.070539
32.431718,26,623.10177
-6160.365661,602,623.65592
-2907.432404,487,624.091999
-881.081508,351,624.465162
-2549.597287,209,624.656607
-3460.79174,594,625.212122
-370.070322,309,625.509929
33.950974,27,625.540145
-523.195543,232,625.762777
-462.460768,219,625.982705
-1525.681484,151,626.130395
-2619.749729,436,626.577895
-108.177687,87,626.679752
-1147.256348,141,626.806267
-3320.604345,384,627.176302
-2220.195578,301,627.485462
-598.868238,131,627.618908
-824.969101,363,627.955742
-95.003209,268,628.21552
-3018.463683,233,628.420667
-2633.648519,420,628.814102
-445.659426,104,628.933935
-725.686355,97,629.029368
-312.222726,122,629.14292
-1653.866549,236,629.362798
-21.002056,239,629.579766
-1689.273327,381,629.92632
-1923.17249,375,630.283767
-353.575454,137,630.415928
-37.618711,74,630.486462
-780.226542,309,630.78063
-1443.307111,323,631.108658
-670.847239,532,631.614375
-305.313288,109,631.728496
-948.297556,171,631.916744
-33.226218,142,632.073509
-584.975933,90,632.165499
-1144.446072,255,632.428053
-169.236135,314,632.714492
-1334.55892,371,633.067435
-75.443492,183,633.24483
-834.974415,109,633.355591
-1122.528883,400,633.769794
-120.340426,94,633.856039
43.222354,98,633.946657
-769.372399,231,634.171313
-636.485625,343,634.505483
-622.577795,303,634.805207
-2842.826829,476,635.258504
-306.889478,133,635.391495
-268.945875,290,635.67968
-2260.557695,596,636.25089
-413.436537,312,636.525
-276.228209,52,636.581213
-1312.190286,161,636.733162
-694.804586,174,636.910834
-843.745927,106,637.010184
-111.018118,96,637.117284
-881.292837,309,637.397667
-476.184433,162,637.54409
-555.608904,478,638.011766
-676.71123,115,638.130175
-861.722876,408,638.511834
-1088.315009,293,638.788244
-1085.186062,136,638.967261
-3086.430441,598,639.499622
-2617.073081,580,640.024415
-1357.383718,343,640.334955
-2598.105063,309,640.610688
-931.190122,300,640.868686
-2695.972787,295,641.141421
-2760.539721,490,641.652744
-410.434128,337,641.975085
-699.836636,390,642.349686
-122.866153,234,642.593081
-765.441841,505,643.047216
-39.890062,196,643.229014
-62.724086,240,643.440196
-212.00412,192,643.62704
-432.405442,62,643.682625
39.964188,190,643.880773
-4189.487887,554,644.412946
-2237.763053,519,644.912123
-1194.726592,333,645.232776
-783.26416,264,645.510569
-442.59432,155,645.672709
56.273335,298,645.945414
-74.398288,38,645.984491
-1193.65126,385,646.389433
-378.602755,144,646.534688
-1581.065599,544,647.020397
-169.760986,78,647.096746
-2164.360217,380,647.491451
-968.510683,338,647.801618
-1426.149313,340,648.109694
-416.47287,521,648.617746
-6.490431,67,648.679906
-1422.452301,238,648.927258
42.315613,213,649.14155
-68.037923,251,649.39176
-378.103819,214,649.588573
-681.813002,108,649.694964
90.475193,106,649.791125
-413.318513,179,649.955647
83.790391,98,650.048408
-1116.191248,216,650.251135
-3381.836671,407,650.63838
43.076857,282,650.888957
-917.466994,272,651.126945
-1966.382771,424,651.497689
-1006.057691,292,651.785603
-359.050633,118,651.905818
-309.833202,150,652.043614
62.364616,164,652.211401
28.684335,29,652.243093
-886.436208,363,652.585541
-1535.562301,344,652.90624
93.24083,80,652.984534
-440.576521,201,653.202343
-1157.869935,347,653.512374
-80.750137,229,653.713186
-2556.036751,234,653.936658
-1603.606518,463,654.400764
-256.5363,101,654.503319
-238.497908,402,654.855462
-3197.741641,647,655.465907
-2092.862569,550,655.984222
-273.912314,115,656.102641
-253.769643,427,656.491261
-1074.229769,567,657.020188
-84.641591,103,657.119371
-2807.758345,380,657.485683
67.060874,233,657.685939
-412.341833,175,657.842509
-248.043965,283,658.096288
-142.044341,276,658.3539
-225.999367,330,658.665791
-1826.870704,331,658.971025
-363.792267,102,659.062757
-3605.218501,510,659.554595
-1521.908937,408,659.949998
-205.535015,69,660.013369
-332.288011,354,660.343561
-1205.527462,500,660.820272
-4669.884985,388,661.167636
-3076.477515,515,661.666097
-2845.248454,471,662.109835
-911.745539,177,662.286846
-738.383646,180,662.44898
-1167.705646,140,662.598416
-399.97517,257,662.841284
-440.422972,225,663.056288
-60.302819,244,663.290061
-1571.105907,260,663.557045
-48.675399,140,663.692331
-215.686261,259,663.931304
-3908.382252,494,664.416006
-1437.233189,141,664.566645
-6.472289,60,664.628014
-137.245947,91,664.716578
-341.378941,209,664.931369
-2002.334875,337,665.296081
-5.968745,406,665.649462
-443.44475,62,665.715135
-967.252904,347,666.036807
-663.502276,440,666.462931
-881.187935,254,666.684629
-59.370587,128,666.794803
-818.98716,309,667.083202
-4403.979333,378,667.455069
-4386.86617,239,667.676902
-651.213277,290,667.942391
-191.229121,330,668.270992
-47.974035,120,668.390414
-171.007499,165,668.550722
-1678.117231,381,668.884527
-1299.007284,284,669.142114
-215.531595,265,669.3745
-918.82607,196,669.550041
-2921.352815,399,669.912418
-1737.004659,375,670.279071
-2599.266032,467,670.704463
-308.538791,149,670.846692
-797.682556,328,671.159823
-436.963173,134,671.284874
-533.269009,289,671.544694
-2549.117189,501,672.033888
-105.771573,85,672.12365
-1857.159843,306,672.40822
-146.482945,186,672.585808
-960.021659,299,672.865488
84.16971,57,672.919946
-973.172148,402,673.316951
-1113.521329,174,673.481348
-701.641621,212,673.664766
-301.160263,120,673.778085
74.931118,48,673.827801
-1591.430174,244,674.059888
-1604.242165,461,674.478205
-1796.599022,393,674.877504
-226.417298,144,675.020392
-734.95269,325,675.313342
-2708.731501,350,675.624543
68.045324,62,675.682592
-322.974818,135,675.812025
-229.514321,363,676.159909
-1099.214169,425,676.562151
-3525.410946,423,676.962966
-1629.219661,384,677.314332
-1843.478929,407,677.698379
80.416874,170,677.84496
-58.425299,182,678.005917
-251.011423,307,678.303135
-3918.188994,578,678.829265
-570.984101,212,679.020132
-773.824421,465,679.450787
-1036.368993,231,679.687381
-2147.180809,337,680.019394
-3229.760633,453,680.433289
-1855.121058,439,680.865309
-11.946716,71,680.934616
-3935.335915,325,681.25353
