#{"t_start": 1607337599.7377625, "env_id": null}
r,l,t
187.053079,348,7354.136739
-4219.078031,655,7354.767958
346.391769,354,7355.125109
-409.519943,692,7355.825795
915.020527,150,7355.967394
-472.975766,508,7356.48519
983.185121,692,7357.131283
850.410361,606,7357.708135
299.586069,409,7358.092304
249.465534,584,7358.699908
952.039084,594,7359.262403
942.028019,253,7359.510277
973.942576,360,7359.862004
-494.660789,342,7360.21187
-955.060349,488,7360.713321
-633.803781,514,7361.204585
133.290351,427,7361.635266
676.849272,481,7362.097284
609.670092,834,7362.874659
664.529143,381,7363.260596
854.912596,762,7363.977364
-5227.798045,831,7364.802464
-877.863551,377,7365.174048
79.537889,501,7365.641677
712.462574,283,7365.902974
-329.27894,517,7366.419592
-853.034487,610,7366.99674
-6804.480124,1001,7367.899812
831.918658,171,7368.110509
-3685.619979,884,7368.993349
101.615966,368,7369.330863
-4727.446597,775,7370.127503
418.46951,347,7370.455105
722.412008,271,7370.721433
882.119557,179,7370.912346
-2921.446145,911,7371.814583
185.441363,542,7372.326182
849.764742,120,7372.445677
984.269426,264,7372.712187
849.13261,155,7372.868428
716.118535,151,7373.026544
-666.004175,509,7373.533017
-370.489563,425,7373.973716
-131.354845,421,7374.407522
-763.859876,432,7374.828984
918.868034,85,7374.923195
921.647823,631,7375.525836
864.988748,782,7376.290725
751.305424,479,7376.777284
-2681.14368,559,7377.324135
324.561026,264,7377.583928
211.021425,325,7377.937905
-1709.320968,520,7378.46542
134.225725,182,7378.632441
-2769.394818,570,7379.249667
674.10274,211,7379.448349
647.711637,213,7379.680228
-940.805391,416,7380.112422
199.485103,400,7380.500023
-449.65311,573,7381.083241
945.530436,219,7381.308413
171.255146,462,7381.769959
-1155.325997,348,7382.136327
-285.719269,207,7382.36147
750.384923,408,7382.745108
492.140203,238,7383.014833
-582.583634,693,7383.69896
712.632738,120,7383.824532
-91.473557,463,7384.335009
98.525987,226,7384.541095
-36.040403,364,7384.872494
-364.378296,709,7385.568467
72.31311,419,7385.979811
-225.166581,466,7386.43622
131.731287,181,7386.597805
907.704516,177,7386.784971
793.75297,381,7387.135148
277.930736,594,7387.736231
580.996792,237,7388.001552
-1730.806547,605,7388.582831
997.457358,193,7388.754267
982.050855,399,7389.136429
-426.527156,369,7389.511874
-2636.701964,619,7390.116722
-397.019824,392,7390.501292
-3534.614336,595,7391.08402
961.051285,418,7391.471385
-836.171966,573,7392.035162
-1586.659406,633,7392.674525
851.696356,321,7393.027429
911.20098,242,7393.273431
-628.315868,425,7393.677618
-3222.670279,746,7394.440213
998.539152,163,7394.587601
507.34213,179,7394.780268
-7611.410614,582,7395.355697
713.863726,192,7395.562804
297.929771,622,7396.16212
-3904.737535,872,7396.972565
-3541.219751,853,7397.81178
934.878191,92,7397.91629
978.737452,603,7398.472043
-3754.160278,757,7399.218629
829.359734,630,7399.877411
275.293345,452,7400.311474
-1067.920868,606,7400.918953
444.559267,226,7401.10852
-635.35777,508,7401.607755
838.267126,335,7401.974205
-1118.545608,443,7402.402902
633.591514,195,7402.609788
940.373919,110,7402.720802
422.188023,674,7403.403606
647.685193,157,7403.558598
-4310.419443,1001,7404.555306
965.624813,131,7404.688637
527.246608,260,7404.96632
699.913951,192,7405.175681
642.003729,538,7405.698759
-644.144091,673,7406.354421
808.728945,218,7406.594836
-1202.718281,560,7407.152933
508.502952,191,7407.361624
644.882055,181,7407.530618
552.582543,232,7407.769766
-15.735458,375,7408.172446
30.38044,449,7408.603171
-3174.913099,541,7409.193932
838.967993,170,7409.347931
-441.634301,575,7409.933148
663.328487,226,7410.158001
-2626.726181,577,7410.73364
-104.658873,442,7411.140924
-2165.926844,467,7411.607895
979.077381,74,7411.664743
-1918.281428,637,7412.296922
718.190841,134,7412.431783
980.56901,302,7412.73944
694.751358,383,7413.135913
350.300995,274,7413.403652
895.68864,146,7413.543772
97.414107,249,7413.80929
51.464378,255,7414.066359
599.580533,272,7414.312957
-68.737771,405,7414.708677
-3712.746175,764,7415.48958
986.332696,60,7415.567772
-915.615803,604,7416.149245
-6044.777966,620,7416.752259
915.71822,420,7417.158106
-7050.133558,520,7417.724367
-2568.642274,708,7418.424667
923.110633,149,7418.567856
910.789907,134,7418.699763
-2411.477009,793,7419.471614
772.209344,248,7419.722909
558.931499,657,7420.370839
370.047138,404,7420.750389
989.725773,44,7420.783104
-12480.444955,649,7421.404824
-8427.256081,535,7421.944761
-800.699248,612,7422.520612
833.836489,201,7422.756542
-10417.62776,626,7423.349533
919.979594,433,7423.76281
-5762.111843,626,7424.376157
654.052607,170,7424.532485
-10236.078062,675,7425.201807
119.784008,234,7425.455277
-7122.592434,567,7426.037358
761.776197,211,7426.227043
604.249546,604,7426.889873
967.116699,104,7427.004024
655.057365,175,7427.16937
-828.371351,568,7427.739012
842.035449,136,7427.872988
-281.484179,300,7428.156588
-1629.578014,689,7428.819099
-1619.528918,538,7429.366041
-2709.012287,839,7430.15969
410.332899,402,7430.561736
-7336.185687,1001,7431.564409
661.284654,471,7432.054969
-8430.412147,1001,7433.045286
-411.926998,451,7433.494076
-5331.960127,638,7434.155712
911.003811,302,7434.474013
-10355.352567,780,7435.242561
926.657276,354,7435.567933
-11646.398276,1001,7436.555824
969.09397,186,7436.785565
691.218449,179,7436.948411
851.59502,124,7437.078717
-2504.76575,656,7437.735157
-1097.344904,742,7438.478648
61.642746,609,7439.083184
671.947221,429,7439.49705
-2121.949702,918,7440.403099
-13868.88665,856,7441.25663
492.117686,229,7441.475661
191.540495,398,7441.87044
-155.889641,477,7442.355254
-10945.205285,776,7443.090833
-9596.971396,738,7443.8005
305.736314,583,7444.372004
925.511244,149,7444.528836
-7552.951189,571,7445.100008
-1223.462083,349,7445.421047
982.640821,325,7445.780186
-8677.990043,657,7446.411345
-8852.543497,753,7447.164075
-870.935366,455,7447.590165
830.290323,485,7448.072354
26.692391,356,7448.437972
152.697159,671,7449.104392
509.205939,166,7449.271806
500.669461,253,7449.475033
-6620.455776,658,7450.142879
-1309.736766,763,7450.889387
-1911.542334,594,7451.42373
-986.087623,410,7451.791424
-2774.689923,792,7452.605387
967.329477,79,7452.668657
-14844.527083,1001,7453.674749
-8751.971881,724,7454.419627
-882.740271,430,7454.819167
-1722.828149,738,7455.579073
-10110.151398,740,7456.324164
898.137036,256,7456.595464
850.004496,130,7456.723008
-11342.296668,745,7457.441468
729.778608,148,7457.609936
640.942786,409,7458.007333
-8334.984736,805,7458.803935
-9794.957432,849,7459.656122
978.734995,57,7459.701728
-5807.973965,673,7460.351384
-9458.693502,809,7461.136039
-5950.156259,796,7461.924683
-7661.153363,787,7462.681249
730.594853,554,7463.277235
635.144518,212,7463.503472
-2675.230019,831,7464.347534
-4015.806197,534,7464.870345
463.707409,401,7465.271279
-772.049758,630,7465.894942
839.401416,148,7466.02822
-170.988079,700,7466.731063
615.302153,500,7467.187616
847.630394,113,7467.301196
838.708242,151,7467.430245
-4906.446156,649,7468.01637
-1387.066449,733,7468.759567
-8349.338797,1001,7469.760563
866.77748,157,7469.909692
-1803.196342,471,7470.394802
691.861616,342,7470.746685
509.36742,206,7470.933803
231.423197,358,7471.299585
-1417.192049,574,7471.87303
-1900.451935,989,7472.8356
869.468069,132,7472.971594
-7037.904485,600,7473.609495
-7231.240995,713,7474.344513
-8075.332425,544,7474.853227
982.08486,196,7475.029768
-11399.382111,697,7475.732756
985.220576,295,7476.021825
908.832239,197,7476.254417
-338.4092,642,7476.903058
851.412357,315,7477.203172
-6805.655586,528,7477.705378
554.07879,507,7478.213792
-12374.715773,820,7479.022034
-4260.347038,765,7479.814808
-7076.553901,522,7480.36148
-3780.4337,1000,7481.363549
480.693683,439,7481.81679
-6945.922553,1001,7482.833227
-7467.983046,529,7483.358234
667.15717,164,7483.514753
468.743849,240,7483.742286
679.110667,411,7484.139798
869.764322,367,7484.525226
868.889675,98,7484.631638
545.98393,293,7484.918805
-9894.002613,523,7485.43744
-872.129196,365,7485.800524
233.566631,295,7486.076849
-7330.741154,533,7486.661847
839.823828,82,7486.727044
455.360731,258,7486.977076
986.074627,54,7487.056801
333.579224,489,7487.549125
-286.094168,223,7487.770323
736.706854,191,7487.983005
-95.971323,423,7488.383766
445.051136,175,7488.543696
504.901202,284,7488.841431
485.775821,298,7489.116089
464.224298,110,7489.251412
83.795541,350,7489.58426
673.966905,290,7489.900882
-302.843201,417,7490.327644
639.572409,363,7490.699252
750.130142,306,7490.999964
980.224414,149,7491.137986
-650.329598,582,7491.747829
294.974676,293,7492.030673
849.491927,141,7492.165721
-826.806275,866,7493.040412
-679.447659,505,7493.565501
986.803095,287,7493.838589
-1589.48053,503,7494.352895
-7543.274238,534,7494.859924
837.922782,375,7495.253621
219.703867,361,7495.629011
-322.195304,554,7496.165688
-1481.217873,343,7496.528322
-1150.545225,433,7496.966455
-1043.630007,534,7497.490215
-2029.367286,912,7498.449263
892.95105,140,7498.587917
-502.541789,748,7499.344832
-857.894223,673,7500.019533
-472.703721,501,7500.533444
738.250064,268,7500.80714
-427.559109,505,7501.303277
-3483.009216,663,7501.976037
-7126.950669,547,7502.52572
145.425865,272,7502.818788
