#{"t_start": 1606305409.507581, "env_id": null}
r,l,t
-3130.604033,445,434.228128
-2319.128669,355,434.536563
-80.058449,53,434.605684
100.0,1,434.6071
-105.134272,82,434.666105
-4392.24922,510,435.1412
-482.034095,107,435.257375
-1235.316874,352,435.601731
44.341599,271,435.867098
-675.537343,305,436.132313
-571.435264,196,436.328565
-498.719354,396,436.718633
-301.512442,272,436.991068
-1199.37915,256,437.241316
-1493.482077,526,437.749724
-852.228248,181,437.958748
-1544.753953,355,438.297001
-542.298674,328,438.59023
-860.90023,299,438.865276
-97.446115,97,438.960049
76.968022,61,439.034957
-325.837735,181,439.199967
-305.665004,338,439.520515
-454.093098,260,439.777276
-234.41965,253,440.019632
-554.796328,208,440.193832
-758.706064,344,440.529434
-24.455406,117,440.645068
-615.696786,302,440.943336
-142.445308,100,441.048942
-979.940172,297,441.333628
-2505.829885,362,441.689934
-102.191391,196,441.889934
16.082894,140,442.026732
-4490.627082,500,442.511038
83.018496,55,442.548605
-299.925381,172,442.727445
-3491.080192,495,443.141959
-757.045348,216,443.362865
-1193.985915,216,443.576903
-5.818964,131,443.708493
80.825976,53,443.752121
-875.959917,329,444.066449
-2999.113415,391,444.419253
-797.111762,367,444.764337
-1095.623142,292,445.034963
-499.433274,437,445.447407
-162.957551,339,445.771188
-610.87192,106,445.882355
-359.244408,169,446.045568
-2049.875268,367,446.406372
-220.623323,72,446.483531
-704.697759,361,446.814231
-2629.729525,421,447.233346
-1262.264085,400,447.617881
-141.685762,35,447.645771
-1765.602219,491,448.102342
-1079.115285,424,448.529937
-579.411598,359,448.872549
-871.295061,141,449.014683
-1287.562751,235,449.242769
-62.193696,310,449.535244
-655.264847,277,449.824136
-129.274155,70,449.880068
-1175.018966,253,450.11795
-2869.102829,383,450.496549
-34.896705,184,450.673481
-324.141452,235,450.876657
-178.304087,212,451.081441
-549.110515,528,451.597673
-1530.87846,420,452.002201
-1736.280932,379,452.381958
-1103.700844,247,452.621078
75.660747,182,452.809217
-1916.73909,323,453.102768
-254.388788,108,453.232632
-761.319754,382,453.602135
-2128.800384,303,453.90851
84.708121,53,453.949448
-24.326894,182,454.119621
27.207189,29,454.180387
-1136.270089,193,454.343094
76.527801,57,454.415916
-96.815399,110,454.501544
-586.631897,100,454.60211
-415.670804,268,454.855726
-3299.258992,489,455.345628
-3531.358832,361,455.697352
-1757.388058,586,456.272507
-37.556318,81,456.367691
100.0,1,456.370784
-486.532984,297,456.646474
-1865.953094,293,456.943655
-3301.182119,350,457.260976
-308.46153,363,457.618465
-410.380209,495,458.112279
-102.106519,124,458.238691
-494.885946,203,458.451257
-681.665233,293,458.729719
-807.149874,451,459.20709
-338.276481,171,459.357654
-2152.275128,425,459.737773
-157.667189,160,459.885817
32.308473,31,459.936699
-784.937418,254,460.191646
85.824725,38,460.223278
85.452288,50,460.261392
-1024.639036,240,460.492845
83.833404,49,460.562206
-693.031811,152,460.697901
-37.785458,113,460.814669
-98.896832,124,460.931505
-2717.223946,350,461.272215
-1486.542579,203,461.489806
-1629.381732,361,461.842566
-138.668522,91,461.939107
-1177.886645,435,462.327214
-17.34075,75,462.381194
-1054.400645,305,462.68219
-1041.38428,377,463.050171
-1128.978533,434,463.463154
-101.037031,382,463.83433
-894.278082,414,464.255705
35.542482,34,464.31339
-290.982031,330,464.619935
-1162.899653,294,464.921501
77.976827,70,464.973587
-2534.965245,427,465.374734
-1610.022256,201,465.584155
36.359542,265,465.84065
-293.588531,280,466.11927
65.283525,172,466.317348
-34.297975,111,466.396083
-1569.686105,335,466.730089
-242.617335,114,466.85885
-904.605853,169,467.021079
-273.053541,206,467.230987
-472.449302,191,467.39983
-228.582683,500,467.897927
-1058.244002,446,468.339048
-230.673104,175,468.504709
-35.789151,96,468.609052
-1573.831749,282,468.88876
-119.941893,117,469.004457
-552.156108,175,469.176515
-2009.660662,511,469.654229
-662.545483,354,469.995852
-921.050198,188,470.174058
-1111.655021,175,470.330477
-654.007136,226,470.567115
-486.34344,350,470.880092
-526.208932,197,471.048481
-377.378009,160,471.205227
-349.555369,108,471.317384
-308.41477,89,471.409885
-1737.933771,331,471.72842
-1829.547384,316,472.042207
-32.887786,96,472.138078
-1088.694998,298,472.419911
-762.632054,208,472.628243
84.423019,176,472.792889
-611.311675,355,473.129879
-370.475718,170,473.284328
-504.630758,133,473.414957
-450.368196,314,473.749411
79.984838,236,473.949731
-1345.747354,483,474.416161
-2264.920715,333,474.761898
-532.009769,146,474.9013
-1675.814684,262,475.152856
-74.925154,329,475.481179
-2344.675768,308,475.775112
-2338.162582,404,476.159991
71.200473,166,476.316994
-470.845423,153,476.47988
-42.779535,36,476.511213
-280.11542,126,476.640817
-1753.839557,445,477.043877
-1074.04972,250,477.288332
-348.157858,177,477.481407
-762.164579,158,477.652886
-901.387813,391,478.043141
-1428.977688,322,478.332126
84.765095,46,478.398786
-118.885721,124,478.527323
-2332.456615,461,478.99866
-209.504987,104,479.110607
-867.755176,184,479.304312
-2389.767463,418,479.710138
76.725192,51,479.752031
74.008571,70,479.832121
-2721.631913,497,480.304118
-1121.472899,279,480.573304
-221.470308,269,480.82624
-801.780028,279,481.078449
-846.424007,175,481.251352
-710.59747,130,481.376752
-441.975465,103,481.471739
-372.979489,105,481.583972
-462.280557,130,481.717466
-1186.224581,179,481.913889
-146.752821,226,482.106407
-875.866356,328,482.454808
-291.576477,156,482.604841
-447.435927,307,482.917616
-558.625876,269,483.172463
-751.109628,129,483.29701
-3641.777081,454,483.736805
-1112.576512,287,484.012534
-861.770124,208,484.226244
-826.656957,225,484.458329
22.67251,87,484.55208
-1413.595248,320,484.846331
-564.363655,259,485.088982
-1757.591761,398,485.49257
-3235.773247,518,485.997329
-92.542321,251,486.239475
-2274.244585,535,486.768963
38.858291,68,486.851893
-1898.353114,404,487.233413
64.10918,190,487.449339
-146.99769,538,487.958186
-62.521646,102,488.065272
-1630.138533,353,488.395897
52.502039,147,488.536
88.533216,41,488.5958
-1474.733956,361,488.949058
-310.662209,230,489.155534
7.685568,318,489.477232
-1335.843302,186,489.649116
-145.596461,376,490.018905
86.970599,48,490.088291
-918.612861,359,490.419034
63.688928,14,490.459166
-804.374896,297,490.715789
-890.695672,284,490.979029
-303.433158,328,491.316502
-186.075793,239,491.539808
-3272.611426,463,491.963331
-281.792269,106,492.068574
-330.305465,90,492.165321
-930.893848,293,492.427007
34.724148,110,492.54533
-539.251292,347,492.890219
-677.802843,147,493.025305
52.225321,18,493.040983
-282.225021,216,493.240876
-1107.651032,305,493.555205
-1221.115915,265,493.80892
51.30125,19,493.82505
-863.229648,187,494.016316
-2838.769627,441,494.434269
-583.998042,223,494.663695
-123.80718,57,494.708979
53.52462,19,494.726085
-807.754575,398,495.112365
-900.166056,448,495.573232
-282.262382,165,495.750793
-620.343713,284,495.999894
-875.879135,177,496.200046
-134.150357,201,496.378798
-577.628044,310,496.688249
87.100407,54,496.73337
-2422.843848,449,497.181336
-358.495757,207,497.362799
-956.279392,207,497.580468
-223.646334,217,497.798201
-112.817683,324,498.115881
-1746.696007,417,498.499191
-311.277789,125,498.622174
84.745039,83,498.7122
-632.620209,305,498.988021
-355.043576,261,499.283598
-90.312823,169,499.439502
-785.204388,181,499.597235
50.578802,19,499.617258
-171.010587,216,499.831982
84.858398,82,499.917833
-1451.669662,183,500.113157
-375.091312,336,500.433887
-2924.828672,318,500.712789
77.687769,67,500.793386
-83.547943,99,500.898063
-715.401561,144,501.032595
-773.787612,302,501.285602
-669.897373,312,501.559507
68.67281,188,501.758192
-2846.089495,515,502.265719
-245.31727,91,502.360172
-57.648782,136,502.488327
99.960086,3,502.491795
-950.780177,259,502.739721
-632.21962,256,503.023209
-4267.880335,516,503.50582
-113.807185,156,503.654077
-854.317381,135,503.785354
-2732.873057,461,504.253485
24.303099,133,504.38606
-868.238075,440,504.796722
-1949.808938,328,505.133403
-262.263843,204,505.318645
-949.290915,308,505.627851
-15.391377,36,505.655643
-117.122704,162,505.794063
-577.921844,391,506.184547
-206.64135,42,506.245912
-1398.761215,189,506.407786
-541.439678,130,506.531709
63.928585,310,506.847683
-1258.965001,250,507.080105
-265.517459,409,507.458014
-494.628704,297,507.748273
-714.817168,304,508.010951
-32.977225,84,508.100999
-1985.994443,236,508.30517
-132.495456,213,508.51603
50.43531,19,508.53387
-848.588274,145,508.697485
-3203.09907,422,509.106603
-129.797606,361,509.461912
-9.963469,37,509.494231
66.721067,144,509.638741
-1747.813363,377,510.036659
-76.891283,105,510.150703
-2402.321348,361,510.493124
-317.29418,73,510.578952
85.157793,61,510.62607
-1932.673836,463,511.091335
-312.415258,266,511.355109
-798.035965,361,511.700879
-243.464458,73,511.760997
-783.877977,256,511.997389
-33.189978,80,512.085812
-2602.275883,430,512.484498
-62.57618,100,512.59058
-841.477389,364,512.946498
-866.988625,259,513.203843
30.852239,129,513.324833
-563.939381,335,513.647831
-743.859498,286,513.937527
100.0,1,513.939633
-3302.893763,429,514.333004
-1757.070592,482,514.80284
-921.896798,290,515.072732
-1747.718373,215,515.294509
-206.815318,46,515.331563
-476.696319,261,515.580079
-684.037779,118,515.699019
-1634.473985,408,516.076253
-480.345261,386,516.447446
-273.211868,293,516.75544
-3094.467497,518,517.250105
-159.726862,205,517.435167
-1822.010187,463,517.898074
100.0,1,517.900623
-878.382924,272,518.171849
-842.874048,186,518.351412
-2539.576548,497,518.834811
-2.451411,92,518.92789
-3796.371323,691,519.594521
-725.285589,359,519.925355
-475.575521,157,520.061902
-985.653227,384,520.445038
100.0,1,520.44744
-596.890838,292,520.746989
-964.400485,545,521.240202
-1455.886356,480,521.689597
-85.819883,93,521.754984
-247.590655,224,521.960437
83.56253,82,522.051519
62.50121,15,522.065725
-360.49097,154,522.210769
-1030.380087,205,522.42813
-1956.710055,402,522.80362
-424.636996,83,522.898135
-801.838881,397,523.281954
-909.849742,338,523.59233
-210.886338,95,523.691813
-8.578933,127,523.815667
-528.171206,303,524.099729
-40.355762,123,524.232106
61.506111,52,524.304485
-1250.240646,394,524.68911
-446.573644,348,525.035283
-14.736368,97,525.114167
-3079.21545,528,525.650898
63.020882,15,525.691839
-13.626788,34,525.718395
-1747.416795,506,526.230073
70.908683,95,526.29849
-328.95478,68,526.379925
-851.196031,518,526.884631
-522.315193,263,527.133619
-462.955882,257,527.410461
-815.799637,317,527.738932
-18.051588,122,527.87005
-384.457637,153,528.016725
-88.25152,92,528.088195
-5438.184333,572,528.676374
-93.038938,83,528.764735
-67.36517,81,528.827892
-1622.724465,228,529.043839
-661.708468,324,529.373624
-475.369299,93,529.444796
-883.88739,352,529.804223
-550.377558,338,530.125688
-252.583937,282,530.399233
-215.055219,352,530.753778
-2034.232721,479,531.214266
-644.322014,303,531.510973
-407.72417,258,531.753086
-526.074496,143,531.884438
-207.533174,247,532.139212
-3133.601856,608,532.721362
-57.754955,116,532.812711
-240.844924,70,532.890322
-16.202315,115,533.005041
-299.637009,150,533.159536
-1324.790562,209,533.386007
-904.816578,316,533.68543
-498.253622,559,534.241485
-278.155151,295,534.519342
-46.454427,158,534.675183
-98.433075,255,534.92522
100.0,1,534.927724
-381.813015,210,535.145973
-2903.395656,732,535.829026
-1702.00049,417,536.26315
-119.879222,328,536.557682
-1494.44208,606,537.139531
-14.070229,204,537.342843
-444.101021,195,537.518554
-1994.776168,506,538.034564
-3991.941047,649,538.675984
-914.55811,220,538.88841
19.157284,131,539.023343
-3207.601318,642,539.633399
-379.004763,193,539.805783
-922.188207,504,540.318647
-4928.668498,531,540.843595
-906.269855,371,541.210906
-5807.169996,570,541.776623
-2330.248687,519,542.298946
-3861.87654,1161,543.444044
-8918.499731,914,544.293376
-38.974791,89,544.391479
-18275.093097,1127,545.486913
23.580157,201,545.658756
-3512.786229,644,546.281435
-9767.775496,836,547.091085
-124.772498,80,547.15308
-1566.458179,636,547.755501
-7388.521171,677,548.446684
-2742.683344,546,548.977849
-3905.090288,533,549.465164
-1274.860357,213,549.698353
-3993.601203,536,550.203899
-7958.781702,577,550.745112
-1257.659163,634,551.372545
-2036.685178,512,551.879302
-3657.508475,543,552.41396
-632.177486,489,552.862678
-2535.785792,567,553.412766
-2542.811868,556,553.958953
12.14142,71,554.039755
-4.033764,34,554.067359
-3959.350969,576,554.615484
-371.882516,397,555.003365
-5035.28222,513,555.507116
-1735.546979,464,555.946718
-1881.948431,505,556.451866
-6019.824332,579,556.989594
70.565381,87,557.052564
-52.536545,80,557.134507
-1056.419135,427,557.519154
-226.109742,116,557.632678
-36.620835,91,557.727114
-1240.495247,329,558.021343
-807.886679,97,558.095159
-2048.927702,478,558.561184
-118.49457,173,558.708379
-383.638018,335,559.020197
-127.361553,498,559.470319
2.734853,128,559.584603
-233.024555,233,559.806496
25.782372,88,559.863458
-2067.254836,604,560.404916
-1582.657331,606,560.948938
84.56292,63,560.997757
-3976.959956,509,561.450676
62.228441,15,561.465309
-255.022132,129,561.587409
-1922.021354,426,562.005389
-1477.985389,474,562.431844
-7.456208,30,562.486377
-191.101507,178,562.643266
-562.914409,366,563.006453
-387.246725,82,563.099608
-4532.545634,587,563.638699
-8767.798918,521,564.128937
-115.94257,188,564.327943
-1.024695,72,564.384322
2.268065,77,564.46984
-835.412293,177,564.625953
-0.149359,72,564.71103
-264.468629,357,565.064255
-3214.127234,553,565.581213
-1067.635912,317,565.894036
-898.276638,356,566.241505
-1562.626258,196,566.438182
-1209.252769,353,566.770867
-167.173334,309,567.09071
-264.740049,96,567.198366
62.479118,15,567.213089
23.857985,89,567.281347
-5128.425792,554,567.832422
-1657.441188,295,568.121961
-265.240592,153,568.261955
-294.893207,197,568.461573
-3428.100073,578,568.986545
-538.531498,378,569.342867
-975.19662,436,569.773515
-494.319842,294,570.036162
-5017.858479,540,570.539138
-57.542588,99,570.648792
-90.538871,72,570.734555
-9.015395,85,570.801445
-867.123727,599,571.371843
-633.202789,211,571.589676
-6505.965256,610,572.182087
-536.082246,154,572.352604
-1268.081819,164,572.517999
-4250.384057,554,573.04996
-3700.365546,517,573.550802
-232.965778,72,573.638345
-967.652619,121,573.761526
-558.022194,355,574.065299
-3504.483072,939,574.988007
83.37295,64,575.039628
-191.728593,95,575.139907
-1250.667328,314,575.436988
-1928.443802,376,575.79991
-951.809182,217,576.019278
-3432.272387,701,576.704006
-319.277593,512,577.156504
-113.397024,135,577.302718
-1736.846468,391,577.684943
-3901.212727,568,578.230174
-1624.387432,401,578.621267
-299.56,204,578.824039
-156.134706,63,578.874347
-2182.269685,412,579.313868
-2145.877398,318,579.605847
-557.884349,172,579.750767
-2078.821978,529,580.290831
-80.905178,27,580.313094
-185.184099,326,580.61018
-1752.972336,443,581.055669
-617.038887,307,581.349051
2.270594,120,581.467375
-1132.193583,166,581.621062
-1910.215379,370,581.965785
-746.928462,274,582.242588
3.882307,106,582.352
81.759099,103,582.460894
-563.185611,252,582.704634
-735.439323,195,582.909269
-2579.429481,447,583.343992
-86.274807,82,583.441206
-697.050575,277,583.700912
6.265347,129,583.819071
-402.448104,80,583.8815
-512.513718,113,583.992862
-3922.128683,786,584.723128
-3140.543552,511,585.223389
-235.104765,81,585.318504
-873.083275,279,585.593848
-898.328542,200,585.803795
-720.201174,147,585.939162
-2578.882079,494,586.442869
-803.282077,555,586.950048
-314.514389,93,587.063551
-457.444796,138,587.192391
-1460.189148,360,587.548331
-1436.777544,424,587.970412
-2351.453159,330,588.306075
-2232.164821,475,588.715381
-2.670985,148,588.877703
-4146.090553,625,589.453039
-3158.769778,388,589.832339
-380.993236,69,589.919211
-2645.651247,534,590.444112
-448.84801,156,590.63519
-1389.347528,519,591.154123
-473.908897,176,591.336508
-493.231057,153,591.479793
-410.752426,122,591.600648
-2484.557806,540,592.139466
-52.655281,83,592.236106
-1174.702459,179,592.369549
-4596.138188,502,592.863325
-3212.889754,533,593.400592
-2301.071099,325,593.738955
-2317.338146,435,594.164519
-51.255371,174,594.341717
-489.570017,147,594.487155
-8.050885,46,594.524877
72.936229,137,594.653586
-87.051173,193,594.880377
-2242.66045,349,595.187196
-109.987125,357,595.537918
-89.12018,220,595.757102
-672.053979,219,595.994228
64.167757,14,596.007959
-1775.967065,270,596.269815
-1534.224636,344,596.622674
-888.05569,373,596.949241
71.334266,258,597.229803
69.865329,276,597.487771
78.388252,140,597.621016
-45.94127,193,597.793736
36.241933,282,598.072984
-915.385776,337,598.401743
-1147.638892,233,598.638999
-497.324802,247,598.899519
-467.368654,237,599.122975
-1603.857464,355,599.424313
-585.70077,260,599.689752
-2084.238449,247,599.902549
-2420.919798,406,600.309038
-375.598091,89,600.375192
-807.775702,354,600.732601
-2748.234451,348,601.081547
-266.212356,94,601.181674
-1192.438098,292,601.454234
-2763.456575,331,601.768231
-2683.545005,526,602.292399
-66.728598,155,602.438769
80.468033,87,602.505445
-1882.96408,239,602.737027
-93.479404,228,602.962852
-1059.824673,363,603.332968
23.088739,125,603.453696
-709.918824,356,603.811273
58.109384,15,603.825599
-46.95456,92,603.894833
-3004.529836,512,604.365524
-456.184817,254,604.616782
-2792.793781,354,604.967376
-532.907227,127,605.091931
-12.133068,175,605.262553
-837.742143,499,605.741556
21.398182,118,605.869429
-584.708255,111,605.985665
-116.694485,396,606.369454
-645.743738,256,606.616332
-256.692146,276,606.911304
-3471.656536,412,607.296336
-421.32259,225,607.503723
-363.563724,234,607.739717
-1351.054341,233,607.958426
95.313211,66,608.033396
-744.469975,175,608.186012
-1270.723757,328,608.522833
-2434.233304,520,609.006803
-2802.985919,525,609.526241
-3256.171715,569,610.045429
-2547.751008,420,610.450209
100.0,1,610.452549
-3896.04583,554,610.992697
-242.199627,367,611.361832
-2724.76585,450,611.782483
-83.299176,274,612.059906
-2438.727459,338,612.378737
-771.648154,116,612.490656
-1924.830259,392,612.839468
100.0,1,612.842632
-332.970126,133,612.970773
-2031.76268,506,613.461848
-2192.406455,425,613.87717
19.742288,113,613.99653
-89.144198,26,614.020745
-902.330616,235,614.258897
-254.898031,295,614.556996
-349.584487,169,614.736706
-625.607293,323,615.031642
-1645.335418,488,615.519282
-1330.309266,456,615.963717
-1640.829373,318,616.27076
79.20764,52,616.345952
-2956.676762,410,616.748886
-565.596648,255,616.98199
-271.210175,88,617.042393
-1011.148364,207,617.26955
-268.696924,92,617.372556
-737.203373,314,617.65639
-816.454101,186,617.851383
78.387902,115,617.96035
-1978.076526,235,618.166559
51.887769,19,618.210504
-2970.487739,257,618.461164
-689.392664,249,618.690212
-505.292987,272,618.953335
-1437.496078,313,619.264498
-1391.221522,227,619.469631
-1669.946198,408,619.858402
-390.388932,206,620.064659
-2770.084136,404,620.459226
-461.907837,126,620.590504
-846.409067,564,621.139801
-848.648069,167,621.318191
-1456.630778,177,621.476197
-1224.535981,321,621.76679
-263.860583,132,621.888666
46.487409,20,621.930893
-2236.460881,386,622.307794
-800.440584,263,622.569389
84.737002,146,622.70835
-142.927936,73,622.769908
-3509.276123,422,623.209845
-3541.289393,465,623.635965
-1342.443699,268,623.885139
-747.628896,404,624.314945
-2022.013887,399,624.693185
-1274.676962,281,624.95431
-32.050981,38,624.982343
70.744116,162,625.14278
-430.611257,80,625.235698
-986.715028,302,625.519061
-1059.471219,399,625.93449
-2403.675142,422,626.352446
-1634.240688,469,626.808506
-327.045035,163,626.952997
-443.993511,134,627.090993
-277.264739,79,627.155464
-3520.298317,389,627.551716
-180.668371,290,627.829181
-510.97201,85,627.888931
-79.153957,117,628.012551
58.462007,194,628.210994
-147.437573,72,628.267954
-1029.092221,464,628.708579
-1249.016938,384,629.089379
-1251.895797,315,629.38611
-1012.222595,253,629.594717
-663.992403,273,629.904698
-1909.000789,226,630.112621
-2401.163485,350,630.465275
-2270.527545,300,630.755637
-689.045651,352,631.088253
-302.053218,489,631.503447
75.358795,181,631.653659
-2175.755742,434,632.066859
-34.650117,370,632.415301
-1381.077361,305,632.711206
-600.215501,357,633.064273
-70.981904,249,633.30953
-351.874857,102,633.440038
-1771.478448,331,633.733627
-1626.506181,370,634.071662
82.522707,64,634.14625
-347.416713,405,634.525733
-230.728064,263,634.77968
-659.180433,291,635.056487
-50.983133,108,635.173763
-426.362895,347,635.524923
-3137.258783,447,635.929687
-660.816318,561,636.471872
-2970.36464,340,636.796145
-9.944633,95,636.89252
-623.530938,304,637.180238
-436.339392,263,637.50491
-213.041635,243,637.725909
-100.110311,70,637.806993
-1131.84462,264,638.041898
-23.775732,92,638.13715
-225.483508,97,638.213586
-769.48815,379,638.577702
-493.21196,204,638.778358
-1370.054892,194,638.95407
-242.487549,132,639.094488
-54.41259,120,639.222243
-1740.109788,408,639.628641
-1832.925779,269,639.893018
-294.299364,158,640.032212
-140.173388,364,640.389678
-2211.708929,486,640.863435
-948.143741,357,641.208952
-684.154239,244,641.434943
-39.772476,91,641.53066
-1552.445289,205,641.748436
-559.402234,296,642.024759
-2106.521396,370,642.396405
92.202732,99,642.525012
-1638.822383,526,643.010422
10.397949,88,643.08531
-93.078654,233,643.28983
-256.906238,88,643.399489
-1282.403262,293,643.667225
-2882.247848,451,644.117528
-1108.023464,317,644.418186
-1198.472477,360,644.757301
-89.582828,304,645.02054
-365.942606,210,645.249499
-705.172157,157,645.396957
-3352.32443,466,645.867471
100.0,1,645.870482
-504.40942,258,646.107745
-394.260935,317,646.417878
-82.010082,62,646.497123
19.2461,401,646.876941
-1037.607144,127,647.005433
-450.829079,318,647.311131
-1375.303263,222,647.518899
-343.639647,167,647.666244
-261.560174,136,647.812539
24.892005,114,647.888915
-803.188753,351,648.248434
-3328.225716,291,648.528112
-7.107471,75,648.612823
-656.30779,223,648.836329
-780.828965,176,648.988195
-1872.332177,295,649.263131
-159.333188,106,649.370428
82.284917,135,649.499177
-1241.539113,500,649.990097
-288.05545,94,650.080639
-866.349472,115,650.195526
-684.043681,322,650.485774
82.842298,46,650.549686
-110.809254,173,650.708327
-655.259181,360,651.034815
-108.847101,172,651.190388
-1127.509672,296,651.49097
-1739.949975,293,651.770367
-67.251423,90,651.86731
-41.178526,120,651.955354
-571.616235,192,652.164397
-725.22378,438,652.572376
-810.061628,182,652.761845
-613.630372,422,653.17768
-1224.737575,457,653.623291
-2695.376775,415,654.01445
-56.065368,83,654.105039
100.0,1,654.107002
-1504.586084,448,654.507912
-2571.306879,513,655.026861
-221.32082,218,655.246285
60.37311,14,655.25947
79.217103,162,655.410602
-44.052286,152,655.554566
-3.016404,115,655.671611
-96.137491,61,655.752114
0.632236,31,655.778994
-721.017966,269,656.039358
9.15242,33,656.065773
-2538.707399,538,656.606987
-709.724553,181,656.763149
-1464.010748,244,657.025143
81.608521,40,657.056033
58.251592,226,657.268749
-3.290554,103,657.372223
-1751.546192,346,657.682506
-12.250345,115,657.798968
-1370.257722,286,658.099452
-4163.49399,480,658.522112
-217.033346,424,658.948786
60.262265,190,659.102812
-1199.977735,444,659.559239
-319.943186,255,659.793379
64.768906,192,659.974767
-507.143833,135,660.101658
-538.305098,386,660.472948
-1846.161212,427,660.911017
-59.818285,91,660.983011
-601.373727,351,661.335987
-167.693428,107,661.4437
-204.616755,216,661.631897
-276.711977,453,662.105178
-75.21223,122,662.221375
-912.803052,422,662.614948
-2303.675786,445,663.06437
-642.384329,169,663.206994
-460.457193,229,663.437761
-678.640291,292,663.720248
-4252.033563,481,664.171227
-222.802594,84,664.258413
-946.239098,297,664.541761
-1121.220498,169,664.714377
-678.279864,293,664.981184
60.783777,14,665.020077
-284.019578,151,665.150907
-88.686546,58,665.196602
-90.715837,135,665.322365
-923.981436,309,665.61925
-284.721938,199,665.795213
-114.773622,133,665.922748
-296.741298,380,666.276272
82.62279,39,666.331564
-764.325737,336,666.613084
-430.105966,247,666.839717
-44.382107,311,667.140811
-796.844548,161,667.284414
-40.534412,101,667.378399
22.766758,100,667.454299
-165.622988,338,667.765828
-1703.080957,321,668.084257
-1567.998052,343,668.413802
-2837.262411,422,668.802551
-259.828411,119,668.889286
-1554.871844,406,669.288226
-2573.091904,333,669.594287
64.458022,14,669.607496
59.470481,213,669.81772
-1237.780624,377,670.177004
-111.725645,328,670.471825
-57.549449,87,670.55987
62.539285,14,670.573422
-3483.988043,478,670.996768
-936.355774,414,671.415155
-312.066808,518,671.869779
-623.581879,288,672.177839
20.028268,104,672.267684
21.853494,98,672.372168
-193.032803,75,672.468616
54.135298,91,672.532951
-988.278336,307,672.811563
-1077.420309,350,673.177936
70.166117,75,673.236293
61.544181,15,673.251256
-1240.806828,291,673.552124
-50.448599,160,673.702905
-91.325773,174,673.863748
-487.419543,221,674.096819
-1152.915152,396,674.488585
-157.071412,100,674.592879
-615.41749,245,674.837609
-46.896029,112,674.935979
-583.322178,317,675.238464
-803.072523,348,675.568833
-61.220994,60,675.615322
38.752329,318,675.930804
-267.43337,133,676.088988
-1245.23261,288,676.360907
-471.298373,345,676.709685
